Secondary_School_Name,LSOA_CODE,Pupil_count
Eltham Hill School,E01001603,"4"
Eltham Hill School,E01001600,"4"
Eltham Hill School,E01000468,"4"
Eltham Hill School,E01033738,"3"
Eltham Hill School,E01024182,"3"
Eltham Hill School,E01003284,"3"
Eltham Hill School,E01003265,"3"
Eltham Hill School,E01003222,"3"
Eltham Hill School,E01003219,"3"
Eltham Hill School,E01003217,"3"
Eltham Hill School,E01003204,"3"
Eltham Hill School,E01003201,"3"
Eltham Hill School,E01003198,"3"
Eltham Hill School,E01001703,"3"
Eltham Hill School,E01001701,"3"
Eltham Hill School,E01001699,"3"
Eltham Hill School,E01001694,"3"
Eltham Hill School,E01001682,"3"
Eltham Hill School,E01001681,"3"
Eltham Hill School,E01001676,"3"
Eltham Hill School,E01001674,"3"
Eltham Hill School,E01001673,"3"
Eltham Hill School,E01001672,"3"
Eltham Hill School,E01001671,"3"
Eltham Hill School,E01001645,"3"
Eltham Hill School,E01001636,"3"
Eltham Hill School,E01001597,"3"
Eltham Hill School,E01001585,"3"
Eltham Hill School,E01001582,"3"
Eltham Hill School,E01001573,"3"
Eltham Hill School,E01000785,"3"
Eltham Hill School,E01000780,"3"
Eltham Hill School,E01000423,"3"
Plumstead Manor School,E01001675,"32"
Plumstead Manor School,E01001631,"31"
Plumstead Manor School,E01001673,"31"
Plumstead Manor School,E01001632,"29"
Plumstead Manor School,E01001674,"26"
Plumstead Manor School,E01001637,"26"
Plumstead Manor School,E01001629,"26"
Plumstead Manor School,E01001700,"25"
Plumstead Manor School,E01001634,"23"
Plumstead Manor School,E01001672,"22"
Plumstead Manor School,E01001702,"21"
Plumstead Manor School,E01001636,"21"
Plumstead Manor School,E01001684,"21"
Plumstead Manor School,E01001695,"20"
Plumstead Manor School,E01001671,"20"
Plumstead Manor School,E01001712,"19"
Plumstead Manor School,E01001710,"19"
Plumstead Manor School,E01001697,"19"
Plumstead Manor School,E01033741,"19"
Plumstead Manor School,E01001635,"18"
Plumstead Manor School,E01001698,"17"
Plumstead Manor School,E01001713,"17"
Plumstead Manor School,E01001676,"16"
Plumstead Manor School,E01001677,"16"
Plumstead Manor School,E01001685,"16"
Plumstead Manor School,E01001703,"16"
Plumstead Manor School,E01001683,"15"
Plumstead Manor School,E01033743,"15"
Plumstead Manor School,E01001688,"14"
Plumstead Manor School,E01001705,"14"
Plumstead Manor School,E01033739,"14"
Plumstead Manor School,E01033745,"14"
Plumstead Manor School,E01001575,"14"
Plumstead Manor School,E01001669,"14"
Plumstead Manor School,E01001678,"13"
Plumstead Manor School,E01001706,"13"
Plumstead Manor School,E01001633,"13"
Plumstead Manor School,E01033734,"12"
Plumstead Manor School,E01001696,"12"
Plumstead Manor School,E01001687,"12"
Plumstead Manor School,E01001576,"11"
Plumstead Manor School,E01001572,"11"
Plumstead Manor School,E01001681,"11"
Plumstead Manor School,E01001693,"11"
Plumstead Manor School,E01001701,"11"
Plumstead Manor School,E01001578,"10"
Plumstead Manor School,E01001574,"10"
Plumstead Manor School,E01033744,"10"
Plumstead Manor School,E01033740,"10"
Plumstead Manor School,E01001686,"10"
Plumstead Manor School,E01001579,"9"
Plumstead Manor School,E01001704,"9"
Plumstead Manor School,E01001692,"9"
Plumstead Manor School,E01033737,"8"
Plumstead Manor School,E01000468,"8"
Plumstead Manor School,E01001571,"8"
Plumstead Manor School,E01001591,"8"
Plumstead Manor School,E01001594,"8"
Plumstead Manor School,E01001595,"8"
Plumstead Manor School,E01000467,"7"
Plumstead Manor School,E01001589,"7"
Plumstead Manor School,E01001708,"7"
Plumstead Manor School,E01000422,"6"
Plumstead Manor School,E01001640,"6"
Plumstead Manor School,E01001646,"6"
Plumstead Manor School,E01001651,"6"
Plumstead Manor School,E01001699,"6"
Plumstead Manor School,E01032567,"6"
Plumstead Manor School,E01001679,"5"
Plumstead Manor School,E01001680,"5"
Plumstead Manor School,E01001690,"5"
Plumstead Manor School,E01001694,"5"
Plumstead Manor School,E01033735,"5"
Plumstead Manor School,E01033742,"4"
Plumstead Manor School,E01032566,"4"
Plumstead Manor School,E01001711,"4"
Plumstead Manor School,E01001709,"4"
Plumstead Manor School,E01001668,"4"
Plumstead Manor School,E01001650,"4"
Plumstead Manor School,E01001577,"4"
Plumstead Manor School,E01000469,"4"
Plumstead Manor School,E01000466,"4"
Plumstead Manor School,E01000400,"4"
Plumstead Manor School,E01033731,"3"
Plumstead Manor School,E01001588,"3"
Plumstead Manor School,E01001573,"3"
Plumstead Manor School,E01000470,"3"
Plumstead Manor School,E01000453,"3"
Plumstead Manor School,E01000406,"3"
Thomas Tallis School,E01033726,"86"
Thomas Tallis School,E01001594,"52"
Thomas Tallis School,E01001645,"47"
Thomas Tallis School,E01001595,"40"
Thomas Tallis School,E01001649,"39"
Thomas Tallis School,E01001623,"36"
Thomas Tallis School,E01001625,"35"
Thomas Tallis School,E01001656,"34"
Thomas Tallis School,E01001647,"33"
Thomas Tallis School,E01001591,"32"
Thomas Tallis School,E01001650,"31"
Thomas Tallis School,E01001652,"28"
Thomas Tallis School,E01001582,"27"
Thomas Tallis School,E01001658,"26"
Thomas Tallis School,E01001646,"26"
Thomas Tallis School,E01003286,"21"
Thomas Tallis School,E01001651,"20"
Thomas Tallis School,E01001648,"20"
Thomas Tallis School,E01001593,"20"
Thomas Tallis School,E01001668,"19"
Thomas Tallis School,E01003283,"19"
Thomas Tallis School,E01001660,"18"
Thomas Tallis School,E01001654,"18"
Thomas Tallis School,E01001624,"18"
Thomas Tallis School,E01001583,"15"
Thomas Tallis School,E01003284,"14"
Thomas Tallis School,E01001620,"14"
Thomas Tallis School,E01003198,"13"
Thomas Tallis School,E01001588,"13"
Thomas Tallis School,E01001581,"13"
Thomas Tallis School,E01003280,"12"
Thomas Tallis School,E01001661,"12"
Thomas Tallis School,E01001611,"12"
Thomas Tallis School,E01003281,"11"
Thomas Tallis School,E01003200,"11"
Thomas Tallis School,E01001659,"11"
Thomas Tallis School,E01001590,"10"
Thomas Tallis School,E01001592,"10"
Thomas Tallis School,E01001653,"10"
Thomas Tallis School,E01003287,"10"
Thomas Tallis School,E01001713,"9"
Thomas Tallis School,E01003206,"9"
Thomas Tallis School,E01001607,"9"
Thomas Tallis School,E01001657,"8"
Thomas Tallis School,E01001585,"8"
Thomas Tallis School,E01001584,"8"
Thomas Tallis School,E01003203,"7"
Thomas Tallis School,E01003202,"7"
Thomas Tallis School,E01001621,"7"
Thomas Tallis School,E01001586,"7"
Thomas Tallis School,E01003288,"6"
Thomas Tallis School,E01003285,"6"
Thomas Tallis School,E01001705,"6"
Thomas Tallis School,E01001702,"6"
Thomas Tallis School,E01001698,"6"
Thomas Tallis School,E01001697,"6"
Thomas Tallis School,E01001667,"6"
Thomas Tallis School,E01001666,"6"
Thomas Tallis School,E01001665,"6"
Thomas Tallis School,E01001655,"6"
Thomas Tallis School,E01003268,"5"
Thomas Tallis School,E01003199,"5"
Thomas Tallis School,E01001709,"5"
Thomas Tallis School,E01001662,"5"
Thomas Tallis School,E01001640,"5"
Thomas Tallis School,E01001589,"5"
Thomas Tallis School,E01001580,"4"
Thomas Tallis School,E01001587,"4"
Thomas Tallis School,E01001638,"4"
Thomas Tallis School,E01001679,"4"
Thomas Tallis School,E01001686,"4"
Thomas Tallis School,E01001701,"4"
Thomas Tallis School,E01001708,"4"
Thomas Tallis School,E01001710,"4"
Thomas Tallis School,E01003269,"4"
Thomas Tallis School,E01033727,"4"
Thomas Tallis School,E01001575,"3"
Thomas Tallis School,E01001604,"3"
Thomas Tallis School,E01001606,"3"
Thomas Tallis School,E01001636,"3"
Thomas Tallis School,E01001664,"3"
Thomas Tallis School,E01001669,"3"
Thomas Tallis School,E01001671,"3"
Thomas Tallis School,E01001677,"3"
Thomas Tallis School,E01001680,"3"
Thomas Tallis School,E01001712,"3"
Thomas Tallis School,E01003271,"3"
Thomas Tallis School,E01003296,"3"
Thomas Tallis School,E01033729,"3"
Thomas Tallis School,E01033737,"3"
Thomas Tallis School,E01033738,"3"
Haggerston School,E01001775,"32"
Haggerston School,E01001755,"26"
Haggerston School,E01001774,"23"
Haggerston School,E01001754,"21"
Haggerston School,E01001777,"21"
Haggerston School,E01001748,"18"
Haggerston School,E01001776,"17"
Haggerston School,E01001779,"17"
Haggerston School,E01001773,"16"
Haggerston School,E01001815,"16"
Haggerston School,E01001820,"13"
Haggerston School,E01001744,"12"
Haggerston School,E01033704,"11"
Haggerston School,E01033712,"11"
Haggerston School,E01001781,"11"
Haggerston School,E01001780,"11"
Haggerston School,E01001763,"11"
Haggerston School,E01033709,"10"
Haggerston School,E01001821,"10"
Haggerston School,E01001787,"10"
Haggerston School,E01001846,"10"
Haggerston School,E01001849,"10"
Haggerston School,E01004202,"10"
Haggerston School,E01001746,"10"
Haggerston School,E01004204,"9"
Haggerston School,E01001749,"9"
Haggerston School,E01001750,"9"
Haggerston School,E01001784,"9"
Haggerston School,E01001791,"9"
Haggerston School,E01001828,"8"
Haggerston School,E01001790,"7"
Haggerston School,E01001786,"7"
Haggerston School,E01001847,"7"
Haggerston School,E01001783,"7"
Haggerston School,E01001745,"7"
Haggerston School,E01004311,"7"
Haggerston School,E01001841,"7"
Haggerston School,E01001772,"7"
Haggerston School,E01001793,"7"
Haggerston School,E01001833,"7"
Haggerston School,E01001752,"7"
Haggerston School,E01002704,"7"
Haggerston School,E01001764,"6"
Haggerston School,E01001756,"6"
Haggerston School,E01001753,"6"
Haggerston School,E01001730,"6"
Haggerston School,E01001840,"6"
Haggerston School,E01001838,"6"
Haggerston School,E01001836,"6"
Haggerston School,E01033706,"6"
Haggerston School,E01001798,"6"
Haggerston School,E01001782,"6"
Haggerston School,E01001733,"5"
Haggerston School,E01001758,"5"
Haggerston School,E01001759,"5"
Haggerston School,E01001761,"5"
Haggerston School,E01001765,"5"
Haggerston School,E01001768,"5"
Haggerston School,E01001794,"5"
Haggerston School,E01001816,"5"
Haggerston School,E01001819,"5"
Haggerston School,E01001837,"5"
Haggerston School,E01001850,"5"
Haggerston School,E01004314,"5"
Haggerston School,E01033700,"5"
Haggerston School,E01033710,"5"
Haggerston School,E01001722,"4"
Haggerston School,E01001728,"4"
Haggerston School,E01001731,"4"
Haggerston School,E01001734,"4"
Haggerston School,E01001789,"4"
Haggerston School,E01001792,"4"
Haggerston School,E01001795,"4"
Haggerston School,E01001796,"4"
Haggerston School,E01001842,"4"
Haggerston School,E01001843,"4"
Haggerston School,E01001848,"4"
Haggerston School,E01004197,"4"
Haggerston School,E01033698,"4"
Haggerston School,E01033699,"4"
Haggerston School,E01033703,"4"
Haggerston School,E01033707,"4"
Haggerston School,E01033711,"4"
Haggerston School,E01000003,"3"
Haggerston School,E01001724,"3"
Haggerston School,E01001726,"3"
Haggerston School,E01001732,"3"
Haggerston School,E01001735,"3"
Haggerston School,E01001747,"3"
Haggerston School,E01001770,"3"
Haggerston School,E01001788,"3"
Haggerston School,E01001822,"3"
Haggerston School,E01001824,"3"
Haggerston School,E01001839,"3"
Haggerston School,E01002726,"3"
Haggerston School,E01002735,"3"
Haggerston School,E01003545,"3"
Haggerston School,E01004318,"3"
Haggerston School,E01033705,"3"
Stoke Newington School and Sixth Form,E01001829,"66"
Stoke Newington School and Sixth Form,E01001742,"64"
Stoke Newington School and Sixth Form,E01001737,"62"
Stoke Newington School and Sixth Form,E01001741,"60"
Stoke Newington School and Sixth Form,E01001736,"53"
Stoke Newington School and Sixth Form,E01001739,"51"
Stoke Newington School and Sixth Form,E01001738,"50"
Stoke Newington School and Sixth Form,E01001803,"44"
Stoke Newington School and Sixth Form,E01001740,"42"
Stoke Newington School and Sixth Form,E01001806,"36"
Stoke Newington School and Sixth Form,E01001831,"26"
Stoke Newington School and Sixth Form,E01001830,"26"
Stoke Newington School and Sixth Form,E01001769,"25"
Stoke Newington School and Sixth Form,E01001801,"25"
Stoke Newington School and Sixth Form,E01001835,"24"
Stoke Newington School and Sixth Form,E01001719,"23"
Stoke Newington School and Sixth Form,E01001832,"22"
Stoke Newington School and Sixth Form,E01001724,"22"
Stoke Newington School and Sixth Form,E01001834,"21"
Stoke Newington School and Sixth Form,E01001833,"20"
Stoke Newington School and Sixth Form,E01002782,"19"
Stoke Newington School and Sixth Form,E01001805,"19"
Stoke Newington School and Sixth Form,E01002779,"16"
Stoke Newington School and Sixth Form,E01002741,"16"
Stoke Newington School and Sixth Form,E01001804,"15"
Stoke Newington School and Sixth Form,E01001802,"15"
Stoke Newington School and Sixth Form,E01001723,"14"
Stoke Newington School and Sixth Form,E01001722,"13"
Stoke Newington School and Sixth Form,E01001747,"13"
Stoke Newington School and Sixth Form,E01001768,"12"
Stoke Newington School and Sixth Form,E01001798,"11"
Stoke Newington School and Sixth Form,E01001717,"11"
Stoke Newington School and Sixth Form,E01001714,"10"
Stoke Newington School and Sixth Form,E01001720,"10"
Stoke Newington School and Sixth Form,E01001828,"8"
Stoke Newington School and Sixth Form,E01001761,"8"
Stoke Newington School and Sixth Form,E01001800,"7"
Stoke Newington School and Sixth Form,E01001745,"7"
Stoke Newington School and Sixth Form,E01001726,"7"
Stoke Newington School and Sixth Form,E01001716,"7"
Stoke Newington School and Sixth Form,E01002743,"6"
Stoke Newington School and Sixth Form,E01001809,"6"
Stoke Newington School and Sixth Form,E01002742,"5"
Stoke Newington School and Sixth Form,E01002716,"5"
Stoke Newington School and Sixth Form,E01001814,"5"
Stoke Newington School and Sixth Form,E01001767,"5"
Stoke Newington School and Sixth Form,E01001764,"5"
Stoke Newington School and Sixth Form,E01001718,"5"
Stoke Newington School and Sixth Form,E01001732,"4"
Stoke Newington School and Sixth Form,E01001751,"4"
Stoke Newington School and Sixth Form,E01001754,"4"
Stoke Newington School and Sixth Form,E01001789,"4"
Stoke Newington School and Sixth Form,E01001813,"4"
Stoke Newington School and Sixth Form,E01001826,"4"
Stoke Newington School and Sixth Form,E01001827,"4"
Stoke Newington School and Sixth Form,E01002053,"4"
Stoke Newington School and Sixth Form,E01002738,"4"
Stoke Newington School and Sixth Form,E01002747,"4"
Stoke Newington School and Sixth Form,E01002778,"4"
Stoke Newington School and Sixth Form,E01033494,"4"
Stoke Newington School and Sixth Form,E01033699,"4"
Stoke Newington School and Sixth Form,E01033702,"4"
Stoke Newington School and Sixth Form,E01033705,"4"
Stoke Newington School and Sixth Form,E01001725,"3"
Stoke Newington School and Sixth Form,E01001753,"3"
Stoke Newington School and Sixth Form,E01001765,"3"
Stoke Newington School and Sixth Form,E01001779,"3"
Stoke Newington School and Sixth Form,E01001793,"3"
Stoke Newington School and Sixth Form,E01001812,"3"
Stoke Newington School and Sixth Form,E01002056,"3"
Stoke Newington School and Sixth Form,E01002720,"3"
Stoke Newington School and Sixth Form,E01002777,"3"
Stoke Newington School and Sixth Form,E01002780,"3"
Stoke Newington School and Sixth Form,E01002781,"3"
Our Lady's Convent Roman Catholic High School,E01002066,"11"
Our Lady's Convent Roman Catholic High School,E01002078,"9"
Our Lady's Convent Roman Catholic High School,E01001788,"9"
Our Lady's Convent Roman Catholic High School,E01001828,"8"
Our Lady's Convent Roman Catholic High School,E01002056,"7"
Our Lady's Convent Roman Catholic High School,E01001714,"6"
Our Lady's Convent Roman Catholic High School,E01001758,"6"
Our Lady's Convent Roman Catholic High School,E01001777,"6"
Our Lady's Convent Roman Catholic High School,E01001830,"6"
Our Lady's Convent Roman Catholic High School,E01001979,"6"
Our Lady's Convent Roman Catholic High School,E01002034,"6"
Our Lady's Convent Roman Catholic High School,E01002045,"6"
Our Lady's Convent Roman Catholic High School,E01002082,"6"
Our Lady's Convent Roman Catholic High School,E01033701,"6"
Our Lady's Convent Roman Catholic High School,E01033705,"6"
Our Lady's Convent Roman Catholic High School,E01002095,"5"
Our Lady's Convent Roman Catholic High School,E01002071,"5"
Our Lady's Convent Roman Catholic High School,E01002053,"5"
Our Lady's Convent Roman Catholic High School,E01002040,"5"
Our Lady's Convent Roman Catholic High School,E01001980,"5"
Our Lady's Convent Roman Catholic High School,E01001824,"5"
Our Lady's Convent Roman Catholic High School,E01001798,"5"
Our Lady's Convent Roman Catholic High School,E01001730,"5"
Our Lady's Convent Roman Catholic High School,E01001728,"5"
Our Lady's Convent Roman Catholic High School,E01001724,"5"
Our Lady's Convent Roman Catholic High School,E01001491,"5"
